ChemBL ID,SMILES,Compound Key,Ki,database,Assay ChEMBL ID,Document ChEMBL ID
CHEMBL38904,O=S1(=O)c2ccccc2CCC12CCN(Cc1ccccc1)CC2,4,1800.0,CHEMBL,CHEMBL805217,CHEMBL1131209
CHEMBL20730,O[C@@H]1CCCC[C@H]1N1CCC(c2ccccc2)CC1,Vesamicol,34.0,CHEMBL,CHEMBL808909,CHEMBL1130429
CHEMBL340185,O[C@H](Cc1ccc(Br)cc1)CN1CCC2(CCc3ccccc32)CC1,22b,8.8,CHEMBL,CHEMBL808909,CHEMBL1130429
CHEMBL315146,O[C@@H]1CCCC[C@H]1N1CCC2(CCc3ccccc32)CC1,4,30.0,CHEMBL,CHEMBL808909,CHEMBL1130429
CHEMBL339963,O[C@@H](CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,(S)-(-)-3b,38.0,CHEMBL,CHEMBL844344,CHEMBL1126960
CHEMBL405524,CN1CC2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)c2ccccc21,24a,60.8,CHEMBL,CHEMBL808910,CHEMBL1130429
CHEMBL127180,CN1CC2(CCN([C@@H]3CCCC[C@H]3O)CC2)c2ccccc21,18a,357.3,CHEMBL,CHEMBL808910,CHEMBL1130429
CHEMBL126019,O[C@@H](CN1CCC2(CCc3ccccc32)CC1)c1cccc(Br)c1,23b,12.7,CHEMBL,CHEMBL808910,CHEMBL1130429
CHEMBL125795,O[C@H]1Cc2ccccc2C[C@@H]1N1C2CCC1CC(c1ccccc1)C2,10b,175.0,CHEMBL,CHEMBL808910,CHEMBL1130429
CHEMBL126762,O[C@H]1CCN(Cc2cccc(I)c2)C[C@@H]1N1C2CCC1CC(c1ccccc1)C2,10d,275.1,CHEMBL,CHEMBL808910,CHEMBL1130429
CHEMBL338411,O[C@H]1CCCC[C@@H]1N1C2CCC1CC(c1ccccc1)C2,10a,118.0,CHEMBL,CHEMBL808910,CHEMBL1130429
CHEMBL340816,O=C(CCCN1C2CCC1CC(c1ccccc1)C2)c1ccc(F)cc1,`12,15.36,CHEMBL,CHEMBL808910,CHEMBL1130429
CHEMBL339712,O=C(CN1C2CCC1CC(c1ccccc1)C2)c1ccc(F)cc1,11,73.33,CHEMBL,CHEMBL808910,CHEMBL1130429
CHEMBL127790,O[C@H]1CCN(Cc2ccc(F)cc2)C[C@@H]1N1C2CCC1CC(c1ccccc1)C2,10c,260.1,CHEMBL,CHEMBL808910,CHEMBL1130429
CHEMBL339863,OC(Cc1ccc(Br)cc1)CN1C2CCC1CC(c1ccccc1)C2,10e,4.95,CHEMBL,CHEMBL808910,CHEMBL1130429
CHEMBL338469,OC(CN1C2CCC1CC(c1ccccc1)C2)c1c(Cl)cccc1Cl,10j,15.87,CHEMBL,CHEMBL808910,CHEMBL1130429
CHEMBL339281,OC(CN1C2CCC1CC(c1ccccc1)C2)c1ccc(Br)cc1,10i,11.28,CHEMBL,CHEMBL808910,CHEMBL1130429
CHEMBL127013,OC(CN1C2CCC1CC(c1ccccc1)C2)c1ccc(Cl)c(Cl)c1,10k,18.8,CHEMBL,CHEMBL808910,CHEMBL1130429
CHEMBL127365,OC(CN1C2CCC1CC(c1ccccc1)C2)c1cccc(Br)c1,10h,9.87,CHEMBL,CHEMBL808910,CHEMBL1130429
CHEMBL126742,OC(CN1C2CCC1CC(c1ccccc1)C2)c1ccccc1,10f,32.7,CHEMBL,CHEMBL808910,CHEMBL1130429
CHEMBL337929,OC(CN1C2CCC1CC(c1ccccc1)C2)c1ccccc1Br,10g,7.71,CHEMBL,CHEMBL808910,CHEMBL1130429
CHEMBL302087,CC1CCN(CCCCC(c2ccccc2)c2ccccc2)CC1,9,17.0,CHEMBL,CHEMBL809520,CHEMBL1147560
CHEMBL305218,CC1CCN(CCC=C2c3ccccc3Sc3ccccc32)CC1,5,26.0,CHEMBL,CHEMBL809520,CHEMBL1147560
CHEMBL67808,CC1CCN(CCCC=C(c2ccccc2)c2ccccc2)CC1,8,25.0,CHEMBL,CHEMBL809520,CHEMBL1147560
CHEMBL71155,CN(CCCC=C(c1ccccc1)c1ccccc1)CCc1ccccc1,15a,41.0,CHEMBL,CHEMBL809520,CHEMBL1147560
CHEMBL71773,CCN(CC)CCCCC(O)(c1ccccc1)c1ccccc1,13,800.0,CHEMBL,CHEMBL809520,CHEMBL1147560
CHEMBL68905,CN1CCN(CC/C=C/c2ccccc2)CC1,3 (E)a,1300.0,CHEMBL,CHEMBL809520,CHEMBL1147560
CHEMBL72061,CN1CCN(CC/C=C\c2ccccc2)CC1,3 (Z)b,2540.0,CHEMBL,CHEMBL809520,CHEMBL1147560
CHEMBL72045,CC1CCN(CCC=C(c2ccccc2)c2ccccc2)CC1,6,28.0,CHEMBL,CHEMBL809520,CHEMBL1147560
CHEMBL71883,CC1CCN(CCCC(c2ccccc2)c2ccccc2)CC1,7,28.0,CHEMBL,CHEMBL809520,CHEMBL1147560
CHEMBL305461,CCN(CC)CCCCC(c1ccccc1)c1ccccc1,14,51.0,CHEMBL,CHEMBL809520,CHEMBL1147560
CHEMBL303263,c1ccc(CCNCCCCC(c2ccccc2)c2ccccc2)cc1,16b,100.0,CHEMBL,CHEMBL809520,CHEMBL1147560
CHEMBL282567,CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1,11,1100.0,CHEMBL,CHEMBL809520,CHEMBL1147560
CHEMBL69256,CN(CCCCC(c1ccccc1)c1ccccc1)CCc1ccccc1,16a,32.0,CHEMBL,CHEMBL809520,CHEMBL1147560
CHEMBL304283,C(CCCNCCc1ccccc1)=C(c1ccccc1)c1ccccc1,15b,142.0,CHEMBL,CHEMBL809520,CHEMBL1147560
CHEMBL71616,CN1CCN(CCCCc2ccccc2)CC1,4,900.0,CHEMBL,CHEMBL809520,CHEMBL1147560
CHEMBL301929,COc1c(C(=O)NC[C@H]2CCCN2C2C3CC4CC(C3)CC2C4)cc(Br)c2ccccc12,,317.0,SRSLDB,,
CHEMBL301929,COc1c(C(=O)NC[C@H]2CCCN2C2[C@H]3C[C@@H]4C[C@@H](C[C@H]2C4)C3)cc(Br)c2ccccc12,31,317.0,CHEMBL,CHEMBL808906,CHEMBL1134687
CHEMBL277927,C=CCN1CC[C@]2(C)c3cc(O)ccc3CC1[C@@H]2C,8,3200.0,CHEMBL,CHEMBL809859,CHEMBL1133570
CHEMBL277927,C=CCN1CC[C@@]2(C)c3cc(O)ccc3CC1[C@H]2C,21,1900.0,Literature,CHEMBL809859,CHEMBL1133570
CHEMBL2368134,C[C@H]1C2Cc3ccc(O)cc3[C@@]1(C)CCN2CCCCCCC#N,7,150.0,CHEMBL,CHEMBL809859,CHEMBL1133570
CHEMBL38791,CN1CCC2(c3cccc(O)c3)CC(=O)CC1C2,(-)-1,25000.0,CHEMBL,CHEMBL809526,CHEMBL1128667
CHEMBL2368134,C[C@@H]1C2Cc3ccc(O)cc3[C@]1(C)CCN2CCCCCCC#N,26,12000.0,Literature,CHEMBL809859,CHEMBL1133570
CHEMBL2368133,C[C@H]1C2Cc3ccc(O)cc3[C@@]1(C)CCN2CCC#N,3,51000.0,CHEMBL,CHEMBL809859,CHEMBL1133570
CHEMBL415985,Cn1c(=O)sc2cc(CCN3CCC(c4ccccc4)CC3)ccc21,6,2.0,CHEMBL,CHEMBL808286,CHEMBL1135280
CHEMBL2368133,C[C@@H]1C2Cc3ccc(O)cc3[C@]1(C)CCN2CCC#N,18,34000.0,Literature,CHEMBL809859,CHEMBL1133570
CHEMBL2368132,C[C@H]1C2Cc3ccc(O)cc3[C@@]1(C)CCN2CCCC#N,4,8400.0,CHEMBL,CHEMBL809859,CHEMBL1133570
CHEMBL2368132,C[C@@H]1C2Cc3ccc(O)cc3[C@]1(C)CCN2CCCC#N,27,15000.0,Literature,CHEMBL809859,CHEMBL1133570
CHEMBL2368131,C[C@H]1C2Cc3ccc(O)cc3[C@@]1(C)CCN2CCCCCC#N,6,380.0,CHEMBL,CHEMBL809859,CHEMBL1133570
CHEMBL358527,CN1CCC2(c3cccc(O)c3)CC(=O)/C(=C/C3CC3)C1C2,11,356.0,CHEMBL,CHEMBL809526,CHEMBL1128667
CHEMBL2368131,C[C@@H]1C2Cc3ccc(O)cc3[C@]1(C)CCN2CCCCCC#N,20,5700.0,Literature,CHEMBL809859,CHEMBL1133570
CHEMBL2368130,C=CCCCN1CC[C@]2(C)c3cc(O)ccc3CC1[C@@H]2C,10,180.0,CHEMBL,CHEMBL809859,CHEMBL1133570
CHEMBL2368130,C=CCCCN1CC[C@@]2(C)c3cc(O)ccc3CC1[C@H]2C,17,100000.0,Literature,CHEMBL809859,CHEMBL1133570
CHEMBL2368129,C#CCCCN1CC[C@]2(C)c3cc(O)ccc3CC1[C@@H]2C,14,440.0,CHEMBL,CHEMBL809859,CHEMBL1133570
CHEMBL2368129,C#CCCCN1CC[C@@]2(C)c3cc(O)ccc3CC1[C@H]2C,23,7600.0,Literature,CHEMBL809859,CHEMBL1133570
CHEMBL2368128,C[C@H]1C2Cc3ccc(O)cc3[C@@]1(C)CCN2CCCCC#N,5,2800.0,CHEMBL,CHEMBL809859,CHEMBL1133570
CHEMBL2368128,C[C@@H]1C2Cc3ccc(O)cc3[C@]1(C)CCN2CCCCC#N,25,760.0,Literature,CHEMBL809859,CHEMBL1133570
CHEMBL51959,COc1c(C(=O)NC2CCN(Cc3ccccc3)CC2)cc(Br)c2ccccc12,1,35.0,CHEMBL,CHEMBL808907,CHEMBL1134687
CHEMBL2368127,C[C@H]1C2Cc3ccc(O)cc3[C@@]1(C)CCN2CC#N,2,19000.0,CHEMBL,CHEMBL809859,CHEMBL1133570
CHEMBL2368127,C[C@@H]1C2Cc3ccc(O)cc3[C@]1(C)CCN2CC#N,28,3500.0,Literature,CHEMBL809859,CHEMBL1133570
CHEMBL2368126,C=CCCCCN1CC[C@]2(C)c3cc(O)ccc3CC1[C@@H]2C,11,80.0,CHEMBL,CHEMBL809859,CHEMBL1133570
CHEMBL145780,CN1CCC2(c3cccc(O)c3)CC(=O)/C(=C/c3ccc4ccccc4c3)C1C2,12,80.2,CHEMBL,CHEMBL809526,CHEMBL1128667
CHEMBL77812,CC1(C)C2CC[C@@]1(C)CN(CCC1CCCCC1)C2,7,0.23,CHEMBL,CHEMBL809857,CHEMBL1130524
CHEMBL74499,CC1(C)C2CC[C@]1(C)CN(C1CCCCC1)C2,3,1.1,CHEMBL,CHEMBL809857,CHEMBL1130524
CHEMBL73818,CC1(C)C2CC[C@]1(C)CN(CCC1C3CC4CC(C3)CC1C4)C2,13,0.77,CHEMBL,CHEMBL809857,CHEMBL1130524
CHEMBL73633,CC1(C)C2CC[C@]1(C)CN(CCC1CCCC1)C2,10,0.7,CHEMBL,CHEMBL809857,CHEMBL1130524
CHEMBL75555,CC1(C)C2CC[C@]1(C)CN(CCC1CCCCC1)C2,6,0.28,CHEMBL,CHEMBL809857,CHEMBL1130524
CHEMBL77817,CC1(C)C2CC[C@]1(C)CN(CCC1CCCCCC1)C2,11,0.25,CHEMBL,CHEMBL809857,CHEMBL1130524
CHEMBL307839,CC1(C)C2CC[C@]1(C)CN(CCC1CCCCCCC1)C2,12,0.33,CHEMBL,CHEMBL809857,CHEMBL1130524
CHEMBL306318,CC1(C)C2CC[C@]1(C)CN(CCCC1CCCCC1)C2,8,0.56,CHEMBL,CHEMBL809857,CHEMBL1130524
CHEMBL74803,CC1(C)C2CC[C@]1(C)CN(CCCCC1CCCCC1)C2,9,6.79,CHEMBL,CHEMBL809857,CHEMBL1130524
CHEMBL424606,CC1(C)C2CC[C@]1(C)CN(CC1CCCCC1)C2,4,3.14,CHEMBL,CHEMBL809857,CHEMBL1130524
CHEMBL101510,C=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,(+/-)-SKF-10047,14200.0,CHEMBL,CHEMBL809857,CHEMBL1130524
CHEMBL308816,CC1(C)C2CC[C@@]1(C)CN(CC1CCCCC1)C2,5,3.54,CHEMBL,CHEMBL809857,CHEMBL1130524
CHEMBL2368126,C=CCCCCN1CC[C@@]2(C)c3cc(O)ccc3CC1[C@H]2C,19,13000.0,Literature,CHEMBL809859,CHEMBL1133570
CHEMBL2368125,CC#CCN1CC[C@]2(C)c3cc(O)ccc3CC1[C@@H]2C,12,4400.0,CHEMBL,CHEMBL809859,CHEMBL1133570
CHEMBL2368125,CC#CCN1CC[C@@]2(C)c3cc(O)ccc3CC1[C@H]2C,16,93000.0,Literature,CHEMBL809859,CHEMBL1133570
CHEMBL2368124,C#CCCN1CC[C@]2(C)c3cc(O)ccc3CC1[C@@H]2C,13,2200.0,CHEMBL,CHEMBL809859,CHEMBL1133570
CHEMBL2368124,C#CCCN1CC[C@@]2(C)c3cc(O)ccc3CC1[C@H]2C,22,27000.0,Literature,CHEMBL809859,CHEMBL1133570
CHEMBL2368123,C=CCCN1CC[C@]2(C)c3cc(O)ccc3CC1[C@@H]2C,9,620.0,CHEMBL,CHEMBL809859,CHEMBL1133570
CHEMBL2368123,C=CCCN1CC[C@@]2(C)c3cc(O)ccc3CC1[C@H]2C,24,2500.0,Literature,CHEMBL809859,CHEMBL1133570
CHEMBL146659,CN1CC[C@]2(c3cccc(O)c3)CC(=O)/C(=C/c3cccc(Cl)c3)[C@H]1C2,(+)-7,22.4,SRSLDB,CHEMBL809526,CHEMBL1128667
CHEMBL146659,CN1CC[C@@]2(c3cccc(O)c3)CC(=O)/C(=C/c3cccc(Cl)c3)[C@@H]1C2,(-)-7,123.0,CHEMBL,CHEMBL809526,CHEMBL1128667
CHEMBL146659,CN1CCC2(c3cccc(O)c3)CC(=O)/C(=C/c3cccc(Cl)c3)C1C2,7,34.5,CHEMBL,CHEMBL809526,CHEMBL1128667
CHEMBL145422,CN1CC[C@]2(c3cccc(O)c3)CC(=O)/C(=C/c3ccc(I)cc3)[C@H]1C2,(+)-8,52.6,SRSLDB,,
CHEMBL145422,CN1CCC2(c3cccc(O)c3)CC(=O)/C(=C/c3ccc(I)cc3)C1C2,(+)-8,52.6,CHEMBL,CHEMBL809526,CHEMBL1128667
CHEMBL145296,COc1cccc(/C=C2/C(=O)C[C@@]3(c4cccc(O)c4)CCN(C)[C@@H]2C3)c1,(+)-6,38.2,SRSLDB,,
CHEMBL295661,N#Cc1ccc(OCC2CCN(Cc3ccccc3Br)CC2)cc1,5,31.1,CHEMBL,CHEMBL811511,CHEMBL1130041
CHEMBL295626,N#Cc1ccccc1CN1CCC(COc2ccc(I)cc2)CC1,12,142.0,CHEMBL,CHEMBL811511,CHEMBL1130041
CHEMBL287876,Fc1ccc(CN2CCC(COc3c(F)c(F)c(F)c(F)c3F)CC2)cc1,17,4.3,CHEMBL,CHEMBL811511,CHEMBL1130041
CHEMBL45156,FCCCN1CCC(COc2ccc(Br)cc2)CC1,13,13.1,CHEMBL,CHEMBL811511,CHEMBL1130041
CHEMBL46880,Brc1ccc(OCC2CCN(CC3CC3)CC2)cc1,14,13.6,CHEMBL,CHEMBL811511,CHEMBL1130041
CHEMBL46396,Fc1cccc(CN2CCC(COc3c(F)c(F)c(F)c(F)c3F)CC2)c1,18,25.0,CHEMBL,CHEMBL811511,CHEMBL1130041
CHEMBL45168,FCCN1CCC(COc2ccc(I)cc2)CC1,8,102.0,CHEMBL,CHEMBL811511,CHEMBL1130041
CHEMBL417001,N#Cc1ccc(OCC2CCN(CCCF)CC2)cc1,2,144.0,CHEMBL,CHEMBL811511,CHEMBL1130041
CHEMBL46374,OCCN1CCC(COc2ccc(I)cc2)CC1,9,139.0,CHEMBL,CHEMBL811511,CHEMBL1130041
CHEMBL44739,Ic1ccc(OCC2CCN(CC3CC3)CC2)cc1,10,11.7,CHEMBL,CHEMBL811511,CHEMBL1130041
CHEMBL46559,N#Cc1ccc(OCC2CCN(Cc3ccc(F)cc3)CC2)cc1,3,5.2,CHEMBL,CHEMBL811511,CHEMBL1130041
CHEMBL44304,FCCCN1CCC(COc2c(F)c(F)c(F)c(F)c2F)CC1,16,5.3,CHEMBL,CHEMBL811511,CHEMBL1130041
CHEMBL417899,N#Cc1cccc(CN2CCC(COc3ccc(I)cc3)CC2)c1,11,69.5,CHEMBL,CHEMBL811511,CHEMBL1130041
CHEMBL46519,N#Cc1ccc(OCC2CCN(CCF)CC2)cc1,1,361.0,CHEMBL,CHEMBL811511,CHEMBL1130041
CHEMBL44988,N#Cc1ccc(OCC2CCN(Cc3ccccc3I)CC2)cc1,6,93.6,CHEMBL,CHEMBL811511,CHEMBL1130041
CHEMBL289196,Brc1cccc(OCC2CCN(CC3CC3)CC2)c1,15,9.9,CHEMBL,CHEMBL811511,CHEMBL1130041
CHEMBL539776,CC1CCN(C[C@H](C)COc2ccc(Cl)cc2)CC1,(+)-(R)-16,40.8,CHEMBL,CHEMBL813144,CHEMBL1136792
CHEMBL545451,CC1CCN(C[C@H](C)Oc2ccc(Cl)cc2)CC1,(-)-(R)-13,332.0,CHEMBL,CHEMBL813144,CHEMBL1136792
CHEMBL555090,CC1CCN(CC[C@@H](C)Oc2ccc(Cl)cc2)CC1,(+)-(S)-14,13.9,CHEMBL,CHEMBL813144,CHEMBL1136792
CHEMBL540289,CC1CCN(CCCOc2ccc(Cl)cc2)CC1,15,38.6,CHEMBL,CHEMBL813144,CHEMBL1136792
CHEMBL544524,CC1CCN([C@@H](C)CCOc2ccc(Cl)cc2)CC1,(+)-(S)-18,31.6,CHEMBL,CHEMBL813144,CHEMBL1136792
CHEMBL543105,CC1CCN(C[C@@H](C)COc2ccc(Cl)cc2)CC1,(-)-(S)-16,62.0,CHEMBL,CHEMBL813144,CHEMBL1136792
CHEMBL418484,C(/C=C/c1ccc2c(c1)OCO2)=C\CN1CCCCC1,19,554.0,CHEMBL,CHEMBL813144,CHEMBL1136792
CHEMBL542873,CC1CCN([C@H](C)COc2ccc(Cl)cc2)CC1,(+)-(R)-17,52.3,CHEMBL,CHEMBL813144,CHEMBL1136792
CHEMBL543581,CC1CCN(CC[C@H](C)Oc2ccc(Cl)cc2)CC1,(-)-(R)-14,65.9,CHEMBL,CHEMBL813144,CHEMBL1136792
CHEMBL555790,CC1CCN([C@@H](C)COc2ccc(Cl)cc2)CC1,(-)-(S)-17,186.0,CHEMBL,CHEMBL813144,CHEMBL1136792
CHEMBL542392,CC1CCN(C[C@@H](C)Oc2ccc(Cl)cc2)CC1,(+)-(S)-13,318.0,CHEMBL,CHEMBL813144,CHEMBL1136792
CHEMBL543821,CC1CCN(CCOc2ccc(Cl)cc2)CC1,12,239.0,CHEMBL,CHEMBL813144,CHEMBL1136792
CHEMBL545691,CC1CCN([C@H](C)CCOc2ccc(Cl)cc2)CC1,(-)-(R)-18,15.1,CHEMBL,CHEMBL813144,CHEMBL1136792
